symbol,date,expiry,strike price,underlying value,call price,put price
CIPLA,30-Dec-22,25-Jan-23,1230,1075.95,2.1,95.45
CIPLA,30-Dec-22,25-Jan-23,920,1075.95,263.5,2.95
CIPLA,30-Dec-22,25-Jan-23,1270,1075.95,2.65,121.7
CIPLA,30-Dec-22,25-Jan-23,760,1075.95,418.1,0.1
CIPLA,30-Dec-22,25-Jan-23,800,1075.95,378.85,0.2
CIPLA,30-Dec-22,25-Jan-23,840,1075.95,339.85,0.55
CIPLA,30-Dec-22,25-Jan-23,1260,1075.95,1.15,114.85
CIPLA,30-Dec-22,25-Jan-23,1110,1075.95,18.55,45.0
CIPLA,30-Dec-22,25-Jan-23,1330,1075.95,23.4,166.35
CIPLA,30-Dec-22,25-Jan-23,870,1075.95,310.85,1.1
CIPLA,30-Dec-22,25-Jan-23,1010,1075.95,183.9,6.0
CIPLA,30-Dec-22,25-Jan-23,1120,1075.95,15.6,53.45
CIPLA,30-Dec-22,25-Jan-23,1180,1075.95,4.85,67.2
CIPLA,30-Dec-22,25-Jan-23,850,1075.95,330.15,0.7
CIPLA,30-Dec-22,25-Jan-23,780,1075.95,398.45,0.15
CIPLA,30-Dec-22,25-Jan-23,1250,1075.95,1.4,108.2
CIPLA,30-Dec-22,25-Jan-23,1220,1075.95,2.25,89.4
CIPLA,30-Dec-22,25-Jan-23,1100,1075.95,22.05,38.9
CIPLA,30-Dec-22,23-Feb-23,1030,1075.95,110.85,28.65
CIPLA,30-Dec-22,23-Feb-23,1100,1075.95,70.1,56.75
CIPLA,30-Dec-22,23-Feb-23,1080,1075.95,80.5,47.5
CIPLA,30-Dec-22,23-Feb-23,1300,1075.95,12.75,196.15
CIPLA,30-Dec-22,23-Feb-23,1270,1075.95,17.05,170.95
CIPLA,30-Dec-22,23-Feb-23,1240,1075.95,22.55,146.9
CIPLA,30-Dec-22,23-Feb-23,970,1075.95,154.9,13.7
CIPLA,30-Dec-22,23-Feb-23,920,1075.95,196.85,6.5
CIPLA,30-Dec-22,23-Feb-23,1060,1075.95,91.9,39.25
CIPLA,30-Dec-22,23-Feb-23,1170,1075.95,41.15,96.7
CIPLA,30-Dec-22,23-Feb-23,1090,1075.95,75.2,52.0
CIPLA,30-Dec-22,23-Feb-23,1290,1075.95,14.05,187.6
CIPLA,30-Dec-22,23-Feb-23,1160,1075.95,44.6,90.3
CIPLA,30-Dec-22,23-Feb-23,1260,1075.95,18.75,162.8
CIPLA,30-Dec-22,23-Feb-23,1190,1075.95,34.9,110.1
CIPLA,30-Dec-22,23-Feb-23,1180,1075.95,37.9,103.3
CIPLA,30-Dec-22,23-Feb-23,980,1075.95,147.05,15.7
CIPLA,30-Dec-22,23-Feb-23,1140,1075.95,52.15,78.2
CIPLA,30-Dec-22,23-Feb-23,960,1075.95,162.95,11.95
CIPLA,30-Dec-22,23-Feb-23,1150,1075.95,19.5,84.15
CIPLA,30-Dec-22,23-Feb-23,1000,1075.95,131.95,13.3
CIPLA,30-Dec-22,23-Feb-23,1020,1075.95,117.7,25.65
CIPLA,30-Dec-22,23-Feb-23,940,1075.95,179.6,8.9
CIPLA,30-Dec-22,23-Feb-23,1200,1075.95,32.05,117.05
CIPLA,30-Dec-22,23-Feb-23,1250,1075.95,20.55,154.75
CIPLA,30-Dec-22,23-Feb-23,1230,1075.95,24.7,139.25
CIPLA,30-Dec-22,23-Feb-23,1040,1075.95,104.3,31.95
CIPLA,30-Dec-22,23-Feb-23,990,1075.95,139.4,17.85
CIPLA,30-Dec-22,23-Feb-23,1070,1075.95,86.1,43.25
CIPLA,30-Dec-22,23-Feb-23,1050,1075.95,98.0,35.45
CIPLA,30-Dec-22,23-Feb-23,950,1075.95,171.2,10.3
CIPLA,30-Dec-22,23-Feb-23,930,1075.95,188.15,7.6
CIPLA,30-Dec-22,23-Feb-23,1120,1075.95,60.65,67.0
