Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DABUR.NS,HAVELLS.NS,HCLTECH.NS,HINDPETRO.NS,INDIGO.NS,JUBLFOOD.NS,MRF.NS,PEL.NS,SIEMENS.NS,TATASTEEL.NS,UBL.NS,^NSEI
2023-06-02,2443.8291015625,3210.230712890625,925.1558837890625,4530.5009765625,541.2174072265625,832.6751708984375,340.0149841308594,4654.14990234375,958.0796508789062,551.7478637695312,1328.3641357421875,1108.101318359375,251.31173706054688,2385.75,490.82025146484375,96205.390625,755.2845458984375,3544.398681640625,104.58647918701172,1441.833740234375,18534.099609375
2023-06-05,2432.734619140625,3173.043701171875,949.8806762695312,4570.2353515625,539.26806640625,830.6842651367188,336.94580078125,4682.60009765625,966.9576416015625,546.8463134765625,1344.07763671875,1109.319580078125,249.31915283203125,2402.75,492.765380859375,96633.6171875,758.3125610351562,3513.820068359375,105.94223022460938,1441.734130859375,18593.849609375
2023-06-06,2432.4345703125,3185.93505859375,967.2130126953125,4585.95458984375,541.093017578125,825.6574096679688,336.3320007324219,4705.39990234375,964.2297973632812,542.142822265625,1331.5068359375,1099.866455078125,255.00538635253906,2410.39990234375,489.52349853515625,96472.6875,757.1109619140625,3577.920654296875,105.55487060546875,1434.4693603515625,18599.0
2023-06-07,2438.331787109375,3197.884521484375,975.7542724609375,4638.8369140625,541.3004150390625,840.3897094726562,347.6170349121094,4893.14990234375,952.72314453125,551.0547485351562,1342.730712890625,1100.3050537109375,268.905029296875,2419.89990234375,491.8177490234375,97387.9921875,762.878662109375,3645.41357421875,107.9758529663086,1494.3798828125,18726.400390625
2023-06-08,2427.936767578125,3185.439453125,961.1192016601562,4658.14599609375,539.4340209960938,832.1774291992188,341.0065612792969,4875.0498046875,957.63330078125,546.69775390625,1352.3084716796875,1098.0634765625,258.45599365234375,2447.050048828125,484.8352355957031,96913.0390625,755.3325805664062,3650.95068359375,107.63691711425781,1473.4808349609375,18634.55078125
2023-06-09,2449.92578125,3175.007568359375,973.75634765625,4602.59521484375,537.2772827148438,829.6888427734375,339.4483947753906,4878.75,961.4523315429688,544.56884765625,1342.730712890625,1081.496337890625,254.85958862304688,2462.75,478.3514709472656,98224.421875,753.9867553710938,3650.052978515625,105.45803833007812,1470.19677734375,18563.400390625
2023-06-12,2483.559326171875,3189.182861328125,973.2069091796875,4628.06591796875,537.7749633789062,832.5258178710938,350.969482421875,4900.25,952.2271118164062,548.1830444335938,1343.42919921875,1110.6351318359375,265.7946472167969,2410.949951171875,481.9425048828125,98801.0390625,769.1751708984375,3649.903076171875,106.03907012939453,1475.272216796875,18601.5
2023-06-13,2461.3203125,3257.164306640625,984.844970703125,4614.77294921875,555.0703735351562,830.5349731445312,352.8110046386719,4940.10009765625,973.603759765625,554.9661254882812,1347.1705322265625,1102.497802734375,266.66943359375,2340.0,483.7878723144531,99823.6015625,776.0003051757812,3725.7265625,107.63691711425781,1458.8017578125,18716.150390625
2023-06-14,2455.9228515625,3264.501220703125,976.7033081054688,4589.78759765625,556.0242919921875,824.1642456054688,352.7637634277344,4941.64990234375,970.8262939453125,556.8474731445312,1357.7957763671875,1106.931884765625,268.176025390625,2356.0,493.06463623046875,99944.703125,769.3193359375,3754.459716796875,110.20316314697266,1476.7650146484375,18755.900390625
2023-06-15,2484.40869140625,3288.609375,976.1538696289062,4581.39404296875,561.3746948242188,825.90625,357.8160705566406,4975.4501953125,990.16943359375,563.48193359375,1352.158935546875,1114.484619140625,266.3292236328125,2414.10009765625,495.75787353515625,99911.609375,769.7999877929688,3742.986328125,110.15473937988281,1482.0892333984375,18688.099609375
2023-06-16,2508.346923828125,3311.070068359375,980.5493774414062,4504.1572265625,558.7202758789062,833.9691772460938,355.8329162597656,5044.7001953125,997.9562377929688,565.3139038085938,1347.7191162109375,1118.9674072265625,265.7460021972656,2429.5,496.9049987792969,99723.421875,782.3499755859375,3784.29052734375,110.6389389038086,1504.9288330078125,18826.0
2023-06-19,2400.20068359375,3303.932373046875,964.6656494140625,4460.880859375,560.4207153320312,824.3633422851562,353.8970031738281,5021.0498046875,1003.1144409179688,563.5809326171875,1333.851318359375,1108.588623046875,265.1142272949219,2432.300048828125,493.16436767578125,99589.3515625,793.2000122070312,3798.8564453125,110.4936752319336,1483.1839599609375,18755.44921875
2023-06-20,2413.59423828125,3312.916748046875,973.856201171875,4523.61181640625,559.7571411132812,827.3994140625,351.7250061035156,5056.4501953125,1003.0152587890625,566.5020751953125,1343.6785888671875,1138.8968505859375,265.3086242675781,2437.75,495.75787353515625,99180.046875,838.5,3820.505859375,110.6389389038086,1488.0106201171875,18816.69921875
2023-06-21,2404.74853515625,3310.321533203125,965.0152587890625,4512.11328125,566.973876953125,835.1636962890625,352.05548095703125,5069.5498046875,1000.7833251953125,561.5509643554688,1336.2957763671875,1140.65087890625,266.3292236328125,2470.300048828125,493.9125061035156,100252.234375,950.1500244140625,3793.4189453125,110.30000305175781,1479.9993896484375,18856.849609375
2023-06-22,2396.052978515625,3242.389892578125,965.6146240234375,4475.19287109375,555.8169555664062,838.9463500976562,352.6221008300781,4987.0498046875,990.2686157226562,557.14453125,1322.3282470703125,1133.780517578125,267.3012390136719,2476.949951171875,494.0621337890625,99699.421875,928.9500122070312,3680.282470703125,111.0999984741211,1500.8485107421875,18771.25
2023-06-23,2232.4345703125,3291.953369140625,957.4230346679688,4485.38134765625,560.4622192382812,850.8914794921875,339.59002685546875,4970.7998046875,981.4402465820312,557.8377075195312,1281.971923828125,1135.48583984375,261.9066162109375,2475.050048828125,477.65325927734375,99323.65625,882.25,3667.162841796875,109.5999984741211,1482.9849853515625,18665.5
2023-06-26,2294.453857421875,3302.385009765625,959.57080078125,4470.1474609375,561.5820922851562,848.0545043945312,338.36236572265625,5009.2001953125,1013.6787719726562,563.97705078125,1287.4093017578125,1137.7760009765625,263.55902099609375,2464.85009765625,485.483642578125,99785.4609375,883.9500122070312,3690.758056640625,109.8499984741211,1489.0555419921875,18691.19921875
2023-06-27,2283.30908203125,3320.2041015625,972.2578735351562,4480.96630859375,562.8677978515625,860.9453125,340.29827880859375,4954.25,1001.1304931640625,565.0167236328125,1282.919677734375,1140.21240234375,259.52520751953125,2529.75,492.96490478515625,99422.6875,907.7000122070312,3697.592041015625,110.75,1491.5435791015625,18817.400390625
2023-06-28,2400.800537109375,3342.415283203125,977.2028198242188,4576.2998046875,560.0474853515625,868.2119140625,345.0672607421875,4992.14990234375,1001.7753295898438,568.4824829101562,1286.46142578125,1140.4560546875,261.56640625,2621.10009765625,493.76287841796875,100217.2890625,949.3499755859375,3756.006103515625,111.55000305175781,1497.912841796875,18972.099609375
2023-06-30,2386.857421875,3356.19140625,986.443359375,4691.5498046875,562.4945068359375,874.73193359375,344.40625,5024.5498046875,1006.78466796875,567.3438110351562,1279.826904296875,1157.705322265625,266.1834411621094,2626.89990234375,499.99725341796875,101089.109375,942.2999877929688,3757.7021484375,112.0,1504.6800537109375,19189.05078125
2023-07-03,2384.308837890625,3352.84716796875,981.0988159179688,4610.64990234375,559.9230346679688,875.130126953125,354.4163818359375,5008.2998046875,993.7404174804688,576.5527954101562,1287.6087646484375,1151.51708984375,275.5632629394531,2638.199951171875,500.9449157714844,99730.3671875,956.2999877929688,3718.792724609375,113.0999984741211,1502.8389892578125,19322.55078125
2023-07-04,2386.507568359375,3341.8662109375,969.71044921875,4625.39990234375,556.1487426757812,861.1941528320312,355.6912841796875,5010.14990234375,1003.7095947265625,573.9782104492188,1274.589111328125,1160.287841796875,271.2864685058594,2593.699951171875,498.650634765625,98981.0859375,936.8499755859375,3694.59912109375,112.4000015258789,1507.9642333984375,19389.0
2023-07-05,2397.951904296875,3368.519775390625,965.5147094726562,4890.0498046875,561.5820922851562,862.6873168945312,365.0403747558594,5096.10009765625,1002.6680297851562,586.6530151367188,1284.116943359375,1164.381103515625,282.65887451171875,2654.60009765625,492.3164978027344,100021.6171875,950.1500244140625,3701.38330078125,112.94999694824219,1514.33349609375,19398.5
