Date,ADANIENT.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BERGEPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DABUR.NS,HAVELLS.NS,HCLTECH.NS,HINDPETRO.NS,INDIGO.NS,JUBLFOOD.NS,MRF.NS,PEL.NS,SIEMENS.NS,TATASTEEL.NS,UBL.NS
2020-08-06,185.65492248535156,1687.90966796875,431.9011535644531,2624.103515625,433.9079895019531,550.3148803710938,327.1619567871094,3576.224609375,717.7522583007812,489.38861083984375,593.6373901367188,611.6552734375,169.3704833984375,945.25,373.256103515625,60984.734375,1360.9952392578125,1144.10546875,35.98855209350586,938.1771240234375
2020-08-07,192.59390258789062,1764.8037109375,432.20037841796875,2632.786865234375,455.4864807128906,555.7655029296875,335.30999755859375,3647.74658203125,715.3469848632812,494.6996154785156,596.9671630859375,598.986572265625,167.4110870361328,939.25,372.14306640625,62333.75390625,1361.2275390625,1137.099609375,36.31208419799805,945.62060546875
2020-08-10,195.3894500732422,1741.4520263671875,430.0059814453125,2625.857666015625,452.45068359375,553.8330078125,331.6354064941406,3655.16259765625,781.07470703125,491.0784606933594,599.1705932617188,600.505126953125,168.7042999267578,953.2000122070312,373.8125915527344,61498.8984375,1370.2919921875,1117.31494140625,36.86479187011719,948.31396484375
2020-08-11,195.53924560546875,1748.487060546875,446.86309814453125,2637.829833984375,449.0867614746094,546.1525268554688,342.8989562988281,3596.52685546875,763.7960205078125,495.5204772949219,593.3923950195312,593.3464965820312,168.7042999267578,939.6500244140625,374.3393249511719,61098.703125,1370.1060791015625,1142.9708251953125,37.42647933959961,949.1954956054688
2020-08-12,197.3862762451172,1756.0101318359375,449.9552307128906,2651.468994140625,451.2610168457031,542.7831420898438,336.9476318359375,3531.81884765625,748.186279296875,486.2985534667969,590.9930419921875,622.2413330078125,166.0395050048828,1034.550048828125,370.53314208984375,61271.98828125,1359.5078125,1157.4267578125,37.25123596191406,944.2984008789062
2020-08-13,200.4314422607422,1761.188720703125,446.9628601074219,2647.039794921875,451.95843505859375,530.5439453125,336.42840576171875,3530.42822265625,746.3700561523438,482.2783203125,599.856201171875,628.7493286132812,166.431396484375,1161.0,376.2871398925781,63599.95703125,1364.15625,1162.607421875,37.12541580200195,965.6985473632812
2020-08-14,195.888671875,1761.188720703125,434.74395751953125,2620.375732421875,451.5481872558594,523.8545532226562,330.11761474609375,3524.03173828125,757.709228515625,481.5517883300781,598.3871459960938,615.2996826171875,163.53147888183594,1139.1500244140625,371.6064147949219,61072.16796875,1331.38525390625,1195.8614501953125,37.610713958740234,943.7597045898438
2020-08-17,197.4861297607422,1794.5548095703125,437.0380859375,2732.688232421875,444.2869567871094,516.71923828125,325.8438415527344,3586.422119140625,757.5619506835938,480.0502624511719,604.5570678710938,623.7598876953125,165.41249084472656,1147.5999755859375,375.10455322265625,59794.03515625,1344.725830078125,1212.6856689453125,38.19936752319336,952.3786010742188
2020-08-18,213.3608856201172,1831.0966796875,444.6686706542969,2723.215576171875,461.7220764160156,521.5751953125,321.370361328125,3628.74169921875,750.8861083984375,481.4549255371094,613.6161499023438,619.9420166015625,164.4720001220703,1196.5999755859375,380.76910400390625,59851.1484375,1333.616455078125,1227.141845703125,39.048641204833984,986.0098266601562
2020-08-19,239.1698760986328,1842.430419921875,443.07275390625,2683.74609375,456.3479309082031,531.0394897460938,322.4887390136719,3592.67919921875,744.5047607421875,478.74249267578125,616.2113647460938,615.9505004882812,165.21656799316406,1215.25,385.9666442871094,59485.609375,1335.289794921875,1207.60400390625,38.797000885009766,996.761962890625
2020-08-20,233.62869262695312,1831.87841796875,433.8462219238281,2663.704345703125,455.6095275878906,520.8319091796875,329.47857666015625,3585.912109375,748.775390625,477.1925048828125,625.2216796875,616.1676025390625,168.27322387695312,1199.949951171875,391.0945739746094,59157.0625,1324.78466796875,1200.302001953125,38.87788391113281,1006.6795043945312
2020-08-21,232.97972106933594,1913.071533203125,439.332275390625,2677.913330078125,465.04498291015625,515.5795288085938,327.6012878417969,3599.493408203125,746.8609008789062,476.5628662109375,619.5902099609375,612.5228881835938,166.509765625,1173.449951171875,393.1517028808594,59276.19921875,1323.4830322265625,1218.85302734375,38.54086685180664,1021.2614135742188
2020-08-24,248.30535888671875,1917.12646484375,444.6686706542969,2665.8095703125,467.54742431640625,522.1698608398438,327.3216857910156,3623.225830078125,738.0252685546875,475.15826416015625,624.2911376953125,612.3494262695312,165.8827667236328,1157.6500244140625,422.1205749511719,59247.765625,1317.11474609375,1209.9720458984375,38.59928894042969,1035.1556396484375
